date,sector,employment_thousands,total_nonfarm_thousands,mom_change_thousands,yoy_change_thousands,mom_contribution_pct,yoy_contribution_pct,share_pct
2024-02-01,Financial activities,9151.000000,157238.000000,-14.000000,-1.000000,-6.796117,-0.046041,5.819840
2024-02-01,Professional and business services,22658.000000,157238.000000,-10.000000,-179.000000,-4.854369,-8.241252,14.410003
2024-02-01,Education and health services,26130.000000,157238.000000,97.000000,1174.000000,47.087379,54.051565,16.618120
2024-02-01,Leisure and hospitality,16744.000000,157238.000000,28.000000,313.000000,13.592233,14.410681,10.648825
2024-02-01,Other services,5930.000000,157238.000000,13.000000,145.000000,6.310680,6.675875,3.771353
2024-02-01,Government,23211.000000,157238.000000,71.000000,673.000000,34.466019,30.985267,14.761699
2024-02-01,Residual / Other,-0.200000,157238.000000,-0.300000,0.100000,-0.145631,0.004604,-0.000127
2024-03-01,Mining and logging,636.000000,157466.000000,3.000000,2.000000,1.315789,0.085763,0.403897
2024-03-01,Construction,8164.000000,157466.000000,32.000000,238.000000,14.035088,10.205832,5.184611
2024-03-01,Manufacturing,12836.000000,157466.000000,-16.000000,-52.000000,-7.017544,-2.229846,8.151601
2024-03-01,Wholesale trade,6127.200000,157466.000000,6.700000,32.800000,2.938596,1.406518,3.891126
2024-03-01,Retail trade,15529.300000,157466.000000,0.800000,-33.500000,0.350877,-1.436535,9.862002
2024-03-01,Transportation and warehousing,6610.100000,157466.000000,9.800000,35.800000,4.298246,1.535163,4.197795
2024-03-01,Utilities,588.800000,157466.000000,-1.100000,17.600000,-0.482456,0.754717,0.373922
2024-03-01,Information,2951.000000,157466.000000,-7.000000,-98.000000,-3.070175,-4.202401,1.874055
2024-03-01,Financial activities,9149.000000,157466.000000,-2.000000,-1.000000,-0.877193,-0.042882,5.810143
2024-03-01,Professional and business services,22631.000000,157466.000000,-27.000000,-201.000000,-11.842105,-8.619211,14.371991
2024-03-01,Education and health services,26225.000000,157466.000000,95.000000,1192.000000,41.666667,51.114923,16.654389
2024-03-01,Leisure and hospitality,16780.000000,157466.000000,36.000000,330.000000,15.789474,14.150943,10.656269
2024-03-01,Other services,5943.000000,157466.000000,13.000000,154.000000,5.701754,6.603774,3.774148
2024-03-01,Government,23296.000000,157466.000000,85.000000,716.000000,37.280702,30.703259,14.794305
2024-03-01,Residual / Other,-0.400000,157466.000000,-0.200000,-0.700000,-0.087719,-0.030017,-0.000254
2024-04-01,Mining and logging,628.000000,157530.000000,-8.000000,-9.000000,-12.500000,-0.417633,0.398654
2024-04-01,Construction,8170.000000,157530.000000,6.000000,215.000000,9.375000,9.976798,5.186314
2024-04-01,Manufacturing,12833.000000,157530.000000,-3.000000,-51.000000,-4.687500,-2.366589,8.146385
2024-04-01,Wholesale trade,6127.500000,157530.000000,0.300000,36.000000,0.468750,1.670534,3.889735
2024-04-01,Retail trade,15531.200000,157530.000000,1.900000,-24.800000,2.968750,-1.150812,9.859201
2024-04-01,Transportation and warehousing,6631.400000,157530.000000,21.300000,54.200000,33.281250,2.515081,4.209611
2024-04-01,Utilities,589.400000,157530.000000,0.600000,15.200000,0.937500,0.705336,0.374151
2024-04-01,Information,2940.000000,157530.000000,-11.000000,-103.000000,-17.187500,-4.779582,1.866311
2024-04-01,Financial activities,9144.000000,157530.000000,-5.000000,-36.000000,-7.812500,-1.670534,5.804609
2024-04-01,Professional and business services,22616.000000,157530.000000,-15.000000,-221.000000,-23.437500,-10.255220,14.356630
2024-04-01,Education and health services,26313.000000,157530.000000,88.000000,1200.000000,137.500000,55.684455,16.703485
2024-04-01,Leisure and hospitality,16762.000000,157530.000000,-18.000000,275.000000,-28.125000,12.761021,10.640513
2024-04-01,Other services,5947.000000,157530.000000,4.000000,149.000000,6.250000,6.914153,3.775154
2024-04-01,Government,23297.000000,157530.000000,1.000000,655.000000,1.562500,30.394432,14.788929
2024-04-01,Residual / Other,0.500000,157530.000000,0.900000,0.400000,1.406250,0.018561,0.000317
2024-05-01,Mining and logging,624.000000,157608.000000,-4.000000,-18.000000,-5.128205,-0.921659,0.395919
2024-05-01,Construction,8176.000000,157608.000000,6.000000,211.000000,7.692308,10.803891,5.187554
2024-05-01,Manufacturing,12825.000000,157608.000000,-8.000000,-44.000000,-10.256410,-2.252944,8.137277
2024-05-01,Wholesale trade,6109.100000,157608.000000,-18.400000,10.600000,-23.589744,0.542755,3.876136
2024-05-01,Retail trade,15536.000000,157608.000000,4.800000,-19.900000,6.153846,-1.018945,9.857368
2024-05-01,Transportation and warehousing,6644.600000,157608.000000,13.200000,44.000000,16.923077,2.252944,4.215903
2024-05-01,Utilities,590.600000,157608.000000,1.200000,15.800000,1.538462,0.809012,0.374727
2024-05-01,Information,2930.000000,157608.000000,-10.000000,-104.000000,-12.820513,-5.325141,1.859043
2024-05-01,Financial activities,9147.000000,157608.000000,3.000000,-28.000000,3.846154,-1.433692,5.803639
2024-05-01,Professional and business services,22633.000000,157608.000000,17.000000,-217.000000,21.794872,-11.111111,14.360312
2024-05-01,Education and health services,26383.000000,157608.000000,70.000000,1162.000000,89.743590,59.498208,16.739633
2024-05-01,Leisure and hospitality,16731.000000,157608.000000,-31.000000,198.000000,-39.743590,10.138249,10.615578
2024-05-01,Other services,5949.000000,157608.000000,2.000000,135.000000,2.564103,6.912442,3.774555
2024-05-01,Government,23330.000000,157608.000000,33.000000,608.000000,42.307692,31.131592,14.802548
2024-05-01,Residual / Other,-0.300000,157608.000000,-0.800000,-0.500000,-1.025641,-0.025602,-0.000190
2024-06-01,Mining and logging,620.000000,157695.000000,-4.000000,-20.000000,-4.597701,-1.101928,0.393164
2024-06-01,Construction,8196.000000,157695.000000,20.000000,190.000000,22.988506,10.468320,5.197375
2024-06-01,Manufacturing,12814.000000,157695.000000,-11.000000,-61.000000,-12.643678,-3.360882,8.125812
2024-06-01,Wholesale trade,6111.900000,157695.000000,2.800000,10.900000,3.218391,0.600551,3.875773
2024-06-01,Retail trade,15499.900000,157695.000000,-36.100000,-33.300000,-41.494253,-1.834711,9.829037
2024-06-01,Transportation and warehousing,6647.200000,157695.000000,2.600000,57.800000,2.988506,3.184573,4.215226
2024-06-01,Utilities,592.400000,157695.000000,1.800000,16.800000,2.068966,0.925620,0.375662
2024-06-01,Information,2930.000000,157695.000000,0.000000,-91.000000,0.000000,-5.013774,1.858017
2024-06-01,Financial activities,9159.000000,157695.000000,12.000000,-23.000000,13.793103,-1.267218,5.808047
2024-06-01,Professional and business services,22606.000000,157695.000000,-27.000000,-220.000000,-31.034483,-12.121212,14.335267
2024-06-01,Education and health services,26474.000000,157695.000000,91.000000,1160.000000,104.597701,63.911846,16.788104
2024-06-01,Leisure and hospitality,16744.000000,157695.000000,13.000000,150.000000,14.942529,8.264463,10.617965
2024-06-01,Other services,5962.000000,157695.000000,13.000000,131.000000,14.942529,7.217631,3.780716
2024-06-01,Government,23339.000000,157695.000000,9.000000,547.000000,10.344828,30.137741,14.800089
2024-06-01,Residual / Other,-0.400000,157695.000000,-0.100000,-0.200000,-0.114943,-0.011019,-0.000254
2024-07-01,Mining and logging,622.000000,157748.000000,2.000000,-20.000000,3.773585,-1.173021,0.394300
2024-07-01,Construction,8208.000000,157748.000000,12.000000,192.000000,22.641509,11.260997,5.203236
2024-07-01,Manufacturing,12806.000000,157748.000000,-8.000000,-56.000000,-15.094340,-3.284457,8.118011
2024-07-01,Wholesale trade,6110.400000,157748.000000,-1.500000,-2.100000,-2.830189,-0.123167,3.873520
2024-07-01,Retail trade,15480.800000,157748.000000,-19.100000,-58.700000,-36.037736,-3.442815,9.813627
2024-07-01,Transportation and warehousing,6646.000000,157748.000000,-1.200000,56.600000,-2.264151,3.319648,4.213049
2024-07-01,Utilities,592.500000,157748.000000,0.100000,18.400000,0.188679,1.079179,0.375599
2024-07-01,Information,2917.000000,157748.000000,-13.000000,-84.000000,-24.528302,-4.926686,1.849152
2024-07-01,Financial activities,9154.000000,157748.000000,-5.000000,-39.000000,-9.433962,-2.287390,5.802926
2024-07-01,Professional and business services,22584.000000,157748.000000,-22.000000,-195.000000,-41.509434,-11.436950,14.316505
2024-07-01,Education and health services,26515.000000,157748.000000,41.000000,1080.000000,77.358491,63.343109,16.808454
2024-07-01,Leisure and hospitality,16751.000000,157748.000000,7.000000,135.000000,13.207547,7.917889,10.618835
2024-07-01,Other services,5961.000000,157748.000000,-1.000000,115.000000,-1.886792,6.744868,3.778812
2024-07-01,Government,23400.000000,157748.000000,61.000000,563.000000,115.094340,33.020528,14.833786
2024-07-01,Residual / Other,0.300000,157748.000000,0.700000,-0.200000,1.320755,-0.011730,0.000190
2024-08-01,Mining and logging,620.000000,157757.000000,-2.000000,-21.000000,-22.222222,-1.403743,0.393010
2024-08-01,Construction,8236.000000,157757.000000,28.000000,194.000000,311.111111,12.967914,5.220688
2024-08-01,Manufacturing,12772.000000,157757.000000,-34.000000,-89.000000,-377.777778,-5.949198,8.095996
2024-08-01,Wholesale trade,6106.200000,157757.000000,-4.200000,-10.500000,-46.666667,-0.701872,3.870636
2024-08-01,Retail trade,15458.400000,157757.000000,-22.400000,-72.800000,-248.888889,-4.866310,9.798868
2024-08-01,Transportation and warehousing,6643.200000,157757.000000,-2.800000,68.700000,-31.111111,4.592246,4.211033
2024-08-01,Utilities,593.800000,157757.000000,1.300000,16.800000,14.444444,1.122995,0.376402
2024-08-01,Information,2909.000000,157757.000000,-8.000000,-72.000000,-88.888889,-4.812834,1.843975
2024-08-01,Financial activities,9162.000000,157757.000000,8.000000,-31.000000,88.888889,-2.072193,5.807666
2024-08-01,Professional and business services,22544.000000,157757.000000,-40.000000,-224.000000,-444.444444,-14.973262,14.290333
2024-08-01,Education and health services,26573.000000,157757.000000,58.000000,1029.000000,644.444444,68.783422,16.844260
2024-08-01,Leisure and hospitality,16746.000000,157757.000000,-5.000000,95.000000,-55.555556,6.350267,10.615060
2024-08-01,Other services,5957.000000,157757.000000,-4.000000,83.000000,-44.444444,5.548128,3.776061
2024-08-01,Government,23436.000000,157757.000000,36.000000,529.000000,400.000000,35.360963,14.855759
2024-08-01,Residual / Other,0.400000,157757.000000,0.100000,0.800000,1.111111,0.053476,0.000254
2024-09-01,Mining and logging,622.000000,157912.000000,2.000000,-19.000000,1.290323,-1.270903,0.393890
2024-09-01,Construction,8254.000000,157912.000000,18.000000,201.000000,11.612903,13.444816,5.226962
2024-09-01,Manufacturing,12758.000000,157912.000000,-14.000000,-114.000000,-9.032258,-7.625418,8.079183
2024-09-01,Wholesale trade,6099.400000,157912.000000,-6.800000,-26.500000,-4.387097,-1.772575,3.862531
2024-09-01,Retail trade,15456.700000,157912.000000,-1.700000,-74.600000,-1.096774,-4.989967,9.788173
2024-09-01,Transportation and warehousing,6659.400000,157912.000000,16.200000,64.100000,10.451613,4.287625,4.217159
2024-09-01,Utilities,597.000000,157912.000000,3.200000,17.500000,2.064516,1.170569,0.378059
2024-09-01,Information,2903.000000,157912.000000,-6.000000,-72.000000,-3.870968,-4.816054,1.838366
2024-09-01,Financial activities,9162.000000,157912.000000,0.000000,-24.000000,0.000000,-1.605351,5.801966
2024-09-01,Professional and business services,22525.000000,157912.000000,-19.000000,-218.000000,-12.258065,-14.581940,14.264274
2024-09-01,Education and health services,26691.000000,157912.000000,118.000000,1050.000000,76.129032,70.234114,16.902452
2024-09-01,Leisure and hospitality,16776.000000,157912.000000,30.000000,133.000000,19.354839,8.896321,10.623638
2024-09-01,Other services,5959.000000,157912.000000,2.000000,76.000000,1.290323,5.083612,3.773621
2024-09-01,Government,23449.000000,157912.000000,13.000000,501.000000,8.387097,33.511706,14.849410
2024-09-01,Residual / Other,0.500000,157912.000000,0.100000,0.500000,0.064516,0.033445,0.000317
2024-10-01,Mining and logging,622.000000,157945.000000,0.000000,-17.000000,0.000000,-1.241782,0.393808
2024-10-01,Construction,8262.000000,157945.000000,8.000000,182.000000,24.242424,13.294375,5.230935
2024-10-01,Manufacturing,12697.000000,157945.000000,-61.000000,-140.000000,-184.848485,-10.226443,8.038874
2024-10-01,Wholesale trade,6094.800000,157945.000000,-4.600000,-32.600000,-13.939394,-2.381300,3.858812
2024-10-01,Retail trade,15452.400000,157945.000000,-4.300000,-91.500000,-13.030303,-6.683711,9.783406
2024-10-01,Transportation and warehousing,6650.200000,157945.000000,-9.200000,38.000000,-27.878788,2.775749,4.210453
2024-10-01,Utilities,596.300000,157945.000000,-0.700000,14.900000,-2.121212,1.088386,0.377536
2024-10-01,Information,2887.000000,157945.000000,-16.000000,-64.000000,-48.484848,-4.674945,1.827851
2024-10-01,Financial activities,9164.000000,157945.000000,2.000000,-15.000000,6.060606,-1.095690,5.802020
2024-10-01,Professional and business services,22486.000000,157945.000000,-39.000000,-229.000000,-118.181818,-16.727538,14.236601
2024-10-01,Education and health services,26786.000000,157945.000000,95.000000,1051.000000,287.878788,76.771366,16.959068
2024-10-01,Leisure and hospitality,16799.000000,157945.000000,23.000000,110.000000,69.696970,8.035062,10.635981
2024-10-01,Other services,5962.000000,157945.000000,3.000000,69.000000,9.090909,5.040175,3.774732
2024-10-01,Government,23486.000000,157945.000000,37.000000,493.000000,112.121212,36.011687,14.869733
2024-10-01,Residual / Other,0.300000,157945.000000,-0.200000,0.200000,-0.606061,0.014609,0.000190
2024-11-01,Mining and logging,624.000000,158079.000000,2.000000,-12.000000,1.492537,-0.872093,0.394739
2024-11-01,Construction,8267.000000,158079.000000,5.000000,179.000000,3.731343,13.008721,5.229664
2024-11-01,Manufacturing,12711.000000,158079.000000,14.000000,-148.000000,10.447761,-10.755814,8.040916
2024-11-01,Wholesale trade,6089.500000,158079.000000,-5.300000,-42.800000,-3.955224,-3.110465,3.852188
2024-11-01,Retail trade,15409.800000,158079.000000,-42.600000,-101.500000,-31.791045,-7.376453,9.748164
2024-11-01,Transportation and warehousing,6659.600000,158079.000000,9.400000,48.600000,7.014925,3.531977,4.212830
2024-11-01,Utilities,596.500000,158079.000000,0.200000,14.200000,0.149254,1.031977,0.377343
2024-11-01,Information,2885.000000,158079.000000,-2.000000,-77.000000,-1.492537,-5.595930,1.825037
2024-11-01,Financial activities,9173.000000,158079.000000,9.000000,1.000000,6.716418,0.072674,5.802795
2024-11-01,Professional and business services,22499.000000,158079.000000,13.000000,-162.000000,9.701493,-11.773256,14.232757
2024-11-01,Education and health services,26870.000000,158079.000000,84.000000,1017.000000,62.686567,73.909884,16.997830
2024-11-01,Leisure and hospitality,16823.000000,158079.000000,24.000000,129.000000,17.910448,9.375000,10.642147
2024-11-01,Other services,5968.000000,158079.000000,6.000000,63.000000,4.477612,4.578488,3.775328
2024-11-01,Government,23504.000000,158079.000000,18.000000,468.000000,13.432836,34.011628,14.868515
2024-11-01,Residual / Other,-0.400000,158079.000000,-0.700000,-0.500000,-0.522388,-0.036337,-0.000253
2024-12-01,Mining and logging,622.000000,158316.000000,-2.000000,-16.000000,-0.843882,-1.096642,0.392885
2024-12-01,Construction,8276.000000,158316.000000,9.000000,176.000000,3.797468,12.063057,5.227520
2024-12-01,Manufacturing,12693.000000,158316.000000,-18.000000,-179.000000,-7.594937,-12.268677,8.017509
2024-12-01,Wholesale trade,6092.100000,158316.000000,2.600000,-40.700000,1.097046,-2.789582,3.848063
2024-12-01,Retail trade,15460.100000,158316.000000,50.300000,-90.800000,21.223629,-6.223441,9.765343
2024-12-01,Transportation and warehousing,6663.200000,158316.000000,3.600000,102.600000,1.518987,7.032214,4.208798
2024-12-01,Utilities,595.900000,158316.000000,-0.600000,11.100000,-0.253165,0.760795,0.376399
2024-12-01,Information,2895.000000,158316.000000,10.000000,-68.000000,4.219409,-4.660727,1.828621
2024-12-01,Financial activities,9179.000000,158316.000000,6.000000,3.000000,2.531646,0.205620,5.797898
2024-12-01,Professional and business services,22532.000000,158316.000000,33.000000,-111.000000,13.924051,-7.607951,14.232295
